date,Federal funds effective rate,30-Day AA Nonfinancial Commercial Paper Interest Rate,60-Day AA Nonfinancial Commercial Paper Interest Rate,90-Day AA Nonfinancial Commercial Paper Interest Rate,30-Day AA Financial Commercial Paper Interest Rate,60-Day AA Financial Commercial Paper Interest Rate,90-Day AA Financial Commercial Paper Interest Rate,"Average majority prime rate charged by banks   on short-term loans to business,   quoted on an investment basis",The rate charged for primary credit under   amendment to the Board's Regulation A,4-week Treasury bill secondary market rate   discount basis,3-month Treasury bill secondary market rate   discount basis,6-month Treasury bill secondary market rate   discount basis,1-year Treasury bill secondary market rate^  discount basis,"Market yield on U.S. Treasury securities at 1-month   constant maturity, quoted on investment basis","Market yield on U.S. Treasury securities at 3-month   constant maturity, quoted on investment basis","Market yield on U.S. Treasury securities at 6-month   constant maturity, quoted on investment basis","Market yield on U.S. Treasury securities at 1-year   constant maturity, quoted on investment basis","Market yield on U.S. Treasury securities at 2-year   constant maturity, quoted on investment basis","Market yield on U.S. Treasury securities at 3-year   constant maturity, quoted on investment basis","Market yield on U.S. Treasury securities at 5-year   constant maturity, quoted on investment basis","Market yield on U.S. Treasury securities at 7-year   constant maturity, quoted on investment basis","Market yield on U.S. Treasury securities at 10-year   constant maturity, quoted on investment basis","Market yield on U.S. Treasury securities at 20-year   constant maturity, quoted on investment basis","Market yield on U.S. Treasury securities at 30-year   constant maturity, quoted on investment basis","Market yield on U.S. Treasury securities at 5-year   constant maturity, quoted on investment basis,   inflation-indexed","Market yield on U.S. Treasury securities at 7-year   constant maturity, quoted on investment basis,   inflation-indexed","Market yield on U.S. Treasury securities at 10-year   constant maturity, quoted on investment basis,   inflation-indexed","Market yield on U.S. Treasury securities at 20-year   constant maturity, quoted on investment basis,   inflation-indexed","Market yield on U.S. Treasury securities at 30-year^  constant maturity, quoted on investment basis,^  inflation-indexed",Treasury long-term average (over 10 years)
May-71,4.63,,,,,,,5.46,,,4.14,4.36,4.64,,,,5.04,,5.97,6.28,6.42,6.39,6.32,,,,,,,
Jun-71,4.91,,,,,,,5.5,,,4.75,4.97,5.33,,,,5.64,,6.32,6.53,6.65,6.52,6.38,,,,,,,
Jul-71,5.31,,,,,,,5.91,,,5.4,5.63,5.74,,,,6.04,,6.74,6.85,6.92,6.73,6.38,,,,,,,
Aug-71,5.57,,,,,,,6,,,4.94,5.22,5.52,,,,5.8,,6.35,6.55,6.67,6.58,6.27,,,,,,,
Sep-71,5.55,,,,,,,6,,,4.69,4.97,5.19,,,,5.41,,5.89,6.14,6.2,6.14,6.05,,,,,,,
Oct-71,5.2,,,,,,,5.9,,,4.46,4.6,4.75,,,,4.91,,5.56,5.93,5.98,5.93,5.92,,,,,,,
Nov-71,4.91,,,,,,,5.53,,,4.22,4.38,4.49,,,,4.67,,5.35,5.78,5.94,5.81,5.86,,,,,,,
Dec-71,4.14,,,,,,,5.49,,,4.01,4.23,4.39,,,,4.6,,5.27,5.69,5.97,5.93,6,,,,,,,
Jan-72,3.51,,,,,,,5.18,,,3.38,3.66,3.82,,,,4.28,,5.14,5.59,5.91,5.95,6.01,,,,,,,
Feb-72,3.3,,,,,,,4.75,,,3.2,3.63,4.06,,,,4.27,,5.25,5.69,5.99,6.08,6.06,,,,,,,
Mar-72,3.83,,,,,,,4.75,,,3.73,4.12,4.43,,,,4.67,,5.56,5.87,6.05,6.07,6.06,,,,,,,
Apr-72,4.17,,,,,,,4.97,,,3.71,4.23,4.65,,,,4.96,,5.88,6.17,6.22,6.19,6.16,,,,,,,
May-72,4.27,,,,,,,5,,,3.69,4.12,4.46,,,,4.64,,5.55,5.85,6.07,6.13,6.07,,,,,,,
Jun-72,4.46,,,,,,,5.04,,,3.91,4.35,4.71,,,,4.93,,5.64,5.91,6.06,6.11,6.01,,,,,,,
Jul-72,4.55,,,,,,,5.25,,,3.98,4.5,4.9,,,,4.96,,5.78,5.97,6.09,6.11,6.01,,,,,,,
Aug-72,4.81,,,,,,,5.27,,,4.02,4.55,4.9,,,,4.98,,5.79,6.02,6.19,6.21,5.94,,,,,,,
Sep-72,4.87,,,,,,,5.5,,,4.66,5.13,5.44,,,,5.52,,6.06,6.25,6.43,6.55,6.05,,,,,,,
Oct-72,5.05,,,,,,,5.73,,,4.74,5.13,5.39,,,,5.52,,6.05,6.18,6.35,6.48,6,,,,,,,
Nov-72,5.06,,,,,,,5.75,,,4.78,5.09,5.2,,,,5.27,,5.94,6.12,6.18,6.28,5.79,,,,,,,
Dec-72,5.33,,,,,,,5.79,,,5.07,5.3,5.28,,,,5.52,,6.01,6.16,6.2,6.36,5.96,,,,,,,
Jan-73,5.94,,,,,,,6,,,5.41,5.62,5.58,,,,5.89,,6.27,6.34,6.36,6.46,6.78,,,,,,,
Feb-73,6.58,,,,,,,6.02,,,5.6,5.83,5.93,,,,6.19,,6.58,6.6,6.6,6.64,6.88,,,,,,,
Mar-73,7.09,,,,,,,6.3,,,6.09,6.51,6.53,,,,6.85,,6.86,6.8,6.76,6.71,6.91,,,,,,,
Apr-73,7.12,,,,,,,6.61,,,6.26,6.52,6.51,,,,6.85,,6.78,6.67,6.67,6.67,6.86,,,,,,,
May-73,7.84,,,,,,,7.01,,,6.36,6.62,6.63,,,,6.89,,6.83,6.8,6.83,6.85,6.99,,,,,,,
Jun-73,8.49,,,,,,,7.49,,,7.19,7.23,7.05,,,,7.31,,6.84,6.69,6.81,6.9,7.06,,,,,,,
Jul-73,10.4,,,,,,,8.3,,,8.01,8.12,7.97,,,,8.39,,7.54,7.33,7.23,7.13,7.29,,,,,,,
Aug-73,10.5,,,,,,,9.23,,,8.67,8.65,8.32,,,,8.82,,7.89,7.63,7.52,7.4,7.61,,,,,,,
Sep-73,10.78,,,,,,,9.86,,,8.29,8.45,8.07,,,,8.31,,7.25,7.05,7.08,7.09,7.25,,,,,,,
Oct-73,10.01,,,,,,,9.94,,,7.22,7.32,7.17,,,,7.4,,6.81,6.77,6.78,6.79,7.18,,,,,,,
Nov-73,10.03,,,,,,,9.75,,,7.83,7.96,7.4,,,,7.57,,7,6.92,6.89,6.73,7.3,,,,,,,
Dec-73,9.95,,,,,,,9.75,,,7.45,7.56,7.01,,,,7.27,,6.81,6.8,6.77,6.74,7.29,,,,,,,
Jan-74,9.65,,,,,,,9.73,,,7.77,7.65,7.01,,,,7.42,,6.96,6.95,6.88,6.99,7.48,,,,,,,
Feb-74,8.97,,,,,,,9.21,,,7.12,6.96,6.51,,,,6.88,,6.76,6.82,6.92,6.96,7.46,,,,,,,
Mar-74,9.35,,,,,,,8.85,,,7.96,7.83,7.34,,,,7.76,,7.35,7.31,7.34,7.21,7.73,,,,,,,
Apr-74,10.51,,,,,,,10.02,,,8.33,8.32,8.08,,,,8.62,,8.05,7.92,7.77,7.51,8.01,,,,,,,
May-74,11.31,,,,,,,11.25,,,8.23,8.4,8.21,,,,8.78,,8.27,8.18,7.93,7.58,8.14,,,,,,,
Jun-74,11.93,,,,,,,11.54,,,7.9,8.12,8.16,,,,8.67,,8.15,8.1,7.9,7.54,8.1,,,,,,,
Jul-74,12.92,,,,,,,11.97,,,7.55,7.94,8.04,,,,8.8,,8.41,8.38,8.19,7.81,8.26,,,,,,,
Aug-74,12.01,,,,,,,12,,,8.96,9.11,8.88,,,,9.36,,8.66,8.63,8.41,8.04,8.6,,,,,,,
Sep-74,11.34,,,,,,,12,,,8.06,8.53,8.52,,,,8.87,,8.41,8.37,8.25,8.04,8.6,,,,,,,
Oct-74,10.06,,,,,,,11.68,,,7.46,7.74,7.59,,,,8.05,,8,7.97,7.92,7.9,8.37,,,,,,,
Nov-74,9.45,,,,,,,10.83,,,7.47,7.52,7.29,,,,7.66,,7.61,7.68,7.68,7.68,7.99,,,,,,,
Dec-74,8.53,,,,,,,10.5,,,7.15,7.11,6.79,,,,7.31,,7.24,7.31,7.38,7.43,7.91,,,,,,,
Jan-75,7.13,,,,,,,10.05,,,6.26,6.36,6.27,,,,6.83,,7.23,7.41,7.45,7.5,7.88,,,,,,,
Feb-75,6.24,,,,,,,8.96,,,5.5,5.62,5.56,,,,5.98,,6.65,7.11,7.3,7.39,7.71,,,,,,,
Mar-75,5.54,,,,,,,7.93,,,5.49,5.62,5.7,,,,6.11,,6.81,7.3,7.58,7.73,7.99,,,,,,,
Apr-75,5.49,,,,,,,7.5,,,5.61,6,6.4,,,,6.9,,7.76,7.99,8.1,8.23,8.36,,,,,,,
May-75,5.22,,,,,,,7.4,,,5.23,5.59,5.91,,,,6.39,,7.39,7.72,7.9,8.06,8.22,,,,,,,
Jun-75,5.55,,,,,,,7.07,,,5.34,5.61,5.86,,,,6.29,,7.17,7.51,7.69,7.86,8.04,,,,,,,
Jul-75,6.1,,,,,,,7.15,,,6.13,6.5,6.64,,,,7.11,,7.72,7.92,7.99,8.06,8.17,,,,,,,
Aug-75,6.14,,,,,,,7.66,,,6.44,6.94,7.16,,,,7.7,,8.16,8.33,8.37,8.4,8.5,,,,,,,
Sep-75,6.24,,,,,,,7.88,,,6.42,6.92,7.2,,,,7.75,,8.29,8.37,8.39,8.43,8.57,,,,,,,
Oct-75,5.82,,,,,,,7.96,,,5.96,6.25,6.48,,,,6.95,,7.81,7.97,8.06,8.14,8.35,,,,,,,
Nov-75,5.22,,,,,,,7.53,,,5.48,5.8,6.07,,,,6.49,,7.46,7.8,7.98,8.05,8.28,,,,,,,
Dec-75,5.2,,,,,,,7.26,,,5.44,5.85,6.16,,,,6.6,,7.43,7.76,7.93,8,8.23,,,,,,,
Jan-76,4.87,,,,,,,7,,,4.87,5.14,5.44,,,,5.81,,6.99,7.46,7.67,7.74,8.01,,,,,,,
Feb-76,4.77,,,,,,,6.75,,,4.88,5.2,5.53,,,,5.91,,7.06,7.45,7.72,7.79,8.03,,,,,,,
Mar-76,4.84,,,,,,,6.75,,,5,5.44,5.82,,,,6.21,,7.13,7.49,7.65,7.73,7.97,,,,,,,
Apr-76,4.82,,,,,,,6.75,,,4.86,5.18,5.54,,,,5.92,,6.84,7.25,7.44,7.56,7.86,,,,,,,
May-76,5.29,,,,,,,6.75,,,5.2,5.62,5.98,,,,6.4,,7.27,7.59,7.77,7.9,8.13,,,,,,,
Jun-76,5.48,,,,,,,7.2,,,5.41,5.77,6.12,,,,6.52,7.06,7.31,7.61,7.75,7.86,8.03,,,,,,,
Jul-76,5.31,,,,,,,7.25,,,5.23,5.53,5.82,,,,6.2,6.85,7.12,7.49,7.7,7.83,8,,,,,,,
Aug-76,5.29,,,,,,,7.01,,,5.14,5.4,5.64,,,,6,6.63,6.86,7.31,7.58,7.77,7.91,,,,,,,
Sep-76,5.25,,,,,,,7,,,5.08,5.3,5.5,,,,5.84,6.42,6.66,7.13,7.41,7.59,7.78,,,,,,,
Oct-76,5.02,,,,,,,6.77,,,4.92,5.06,5.19,,,,5.5,5.98,6.24,6.75,7.16,7.41,7.7,,,,,,,
Nov-76,4.95,,,,,,,6.5,,,4.75,4.88,5,,,,5.29,5.81,6.09,6.52,6.86,7.29,7.64,,,,,,,
Dec-76,4.65,,,,,,,6.35,,,4.35,4.51,4.64,,,,4.89,5.38,5.68,6.1,6.37,6.87,7.3,,,,,,,
Jan-77,4.61,,,,,,,6.25,,,4.62,4.83,5,,,,5.29,5.9,6.22,6.58,6.92,7.21,7.48,,,,,,,
Feb-77,4.68,,,,,,,6.25,,,4.67,4.9,5.16,,,,5.47,6.09,6.44,6.83,7.16,7.39,7.64,7.75,,,,,,
Mar-77,4.69,,,,,,,6.25,,,4.6,4.88,5.19,,,,5.5,6.09,6.47,6.93,7.2,7.46,7.73,7.8,,,,,,
Apr-77,4.73,,,,,,,6.25,,,4.54,4.8,5.1,,,,5.44,5.96,6.31,6.79,7.11,7.37,7.67,7.73,,,,,,
May-77,5.35,,,,,,,6.41,,,4.96,5.2,5.43,,,,5.84,6.25,6.55,6.94,7.26,7.46,7.74,7.8,,,,,,
Jun-77,5.39,,,,,,,6.75,,,5.02,5.21,5.41,,,,5.8,6.13,6.39,6.76,7.05,7.28,7.64,7.64,,,,,,
Jul-77,5.42,,,,,,,6.75,,,5.19,5.4,5.57,,,,5.94,6.27,6.51,6.84,7.12,7.33,7.6,7.64,,,,,,
Aug-77,5.9,,,,,,,6.83,,,5.49,5.83,5.97,,,,6.37,6.61,6.79,7.03,7.24,7.4,7.64,7.68,,,,,,
Sep-77,6.14,,,,,,,7.13,,,5.81,6.04,6.13,,,,6.53,6.71,6.84,7.04,7.21,7.34,7.57,7.64,,,,,,
Oct-77,6.47,,,,,,,7.52,,,6.16,6.43,6.52,,,,6.97,7.11,7.19,7.32,7.44,7.52,7.71,7.77,,,,,,
Nov-77,6.51,,,,,,,7.75,,,6.1,6.41,6.52,,,,6.95,7.14,7.22,7.34,7.46,7.58,7.76,7.85,,,,,,
Dec-77,6.56,,,,,,,7.75,,,6.07,6.4,6.52,,,,6.96,7.18,7.3,7.48,7.59,7.69,7.87,7.94,,,,,,
Jan-78,6.7,,,,,,,7.93,,,6.44,6.7,6.8,,,,7.28,7.49,7.61,7.77,7.86,7.96,8.14,8.18,,,,,,
Feb-78,6.78,,,,,,,8,,,6.45,6.74,6.86,,,,7.34,7.57,7.67,7.83,7.94,8.03,8.22,8.25,,,,,,
Mar-78,6.79,,,,,,,8,,,6.29,6.63,6.82,,,,7.31,7.58,7.7,7.86,7.95,8.04,8.21,8.23,,,,,,
Apr-78,6.89,,,,,,,8,,,6.29,6.73,6.96,,,,7.45,7.74,7.85,7.98,8.06,8.15,8.32,8.34,,,,,,
May-78,7.36,,,,,,,8.27,,,6.41,7.02,7.28,,,,7.82,8.01,8.07,8.18,8.25,8.35,8.44,8.43,,,,,,
Jun-78,7.6,,,,,,,8.63,,,6.73,7.23,7.53,,,,8.09,8.24,8.3,8.36,8.4,8.46,8.53,8.5,,,,,,
Jul-78,7.81,,,,,,,9,,,7.01,7.44,7.79,,,,8.39,8.49,8.54,8.54,8.55,8.64,8.69,8.65,,,,,,
Aug-78,8.04,,,,,,,9.01,,,7.08,7.37,7.73,,,,8.31,8.37,8.33,8.33,8.38,8.41,8.45,8.47,,,,,,
Sep-78,8.45,,,,,,,9.41,,,7.85,7.99,8.01,,,,8.64,8.57,8.41,8.43,8.42,8.42,8.47,8.47,,,,,,
Oct-78,8.96,,,,,,,9.94,,,7.99,8.55,8.45,,,,9.14,8.85,8.62,8.61,8.64,8.64,8.69,8.67,,,,,,
Nov-78,9.76,,,,,,,10.94,,,8.64,9.24,9.2,,,,10.01,9.42,9.04,8.84,8.8,8.81,8.75,8.75,,,,,,
Dec-78,10.03,,,,,,,11.55,,,9.08,9.36,9.44,,,,10.3,9.72,9.33,9.08,9.03,9.01,8.9,8.88,,,,,,
Jan-79,10.07,,,,,,,11.75,,,9.35,9.47,9.54,,,,10.41,9.86,9.5,9.2,9.14,9.1,8.98,8.94,,,,,,
Feb-79,10.06,,,,,,,11.75,,,9.32,9.41,9.39,,,,10.24,9.72,9.29,9.13,9.11,9.1,9.03,9,,,,,,
Mar-79,10.09,,,,,,,11.75,,,9.48,9.47,9.38,,,,10.25,9.79,9.38,9.2,9.15,9.12,9.08,9.03,,,,,,
Apr-79,10.01,,,,,,,11.75,,,9.46,9.49,9.28,,,,10.12,9.78,9.43,9.25,9.21,9.18,9.12,9.08,,,,,,
May-79,10.24,,,,,,,11.75,,,9.61,9.54,9.27,,,,10.12,9.78,9.42,9.24,9.23,9.25,9.21,9.19,,,,,,
Jun-79,10.29,,,,,,,11.65,,,9.06,9.06,8.81,,,,9.57,9.22,8.95,8.85,8.86,8.91,8.91,8.92,,,,,,
Jul-79,10.47,,,,,,,11.54,,,9.24,9.24,8.87,,,,9.64,9.14,8.94,8.9,8.92,8.95,8.92,8.93,,,,,,
Aug-79,10.94,,,,,,,11.91,,,9.52,9.49,9.16,,,,9.98,9.46,9.14,9.06,9.05,9.03,8.97,8.98,,,,,,
Sep-79,11.43,,,,,,,12.9,,,10.26,10.2,9.89,,,,10.84,10.06,9.69,9.41,9.38,9.33,9.21,9.17,,,,,,
Oct-79,13.77,,,,,,,14.39,,,11.7,11.66,11.23,,,,12.44,11.49,10.95,10.63,10.47,10.3,9.99,9.85,,,,,,
Nov-79,13.18,,,,,,,15.55,,,11.79,11.82,11.22,,,,12.39,11.81,11.18,10.93,10.8,10.65,10.37,10.3,,,,,,
Dec-79,13.78,,,,,,,15.3,,,12.04,11.84,10.92,,,,11.98,11.39,10.71,10.42,10.42,10.39,10.18,10.12,,,,,,
Jan-80,13.82,,,,,,,15.25,,,12,11.84,10.96,,,,12.06,11.5,10.88,10.74,10.77,10.8,10.65,10.6,,,,,,
Feb-80,14.13,,,,,,,15.63,,,12.86,12.86,12.46,,,,13.92,13.42,12.84,12.6,12.53,12.41,12.21,12.13,,,,,,
Mar-80,17.19,,,,,,,18.31,,,15.2,15.03,14.03,,,,15.82,14.88,14.05,13.47,13,12.75,12.49,12.34,,,,,,
Apr-80,17.61,,,,,,,19.77,,,13.2,12.88,11.97,,,,13.3,12.5,12.02,11.84,11.49,11.47,11.41,11.4,,,,,,
May-80,10.98,,,,,,,16.57,,,8.58,8.65,8.66,,,,9.39,9.45,9.44,9.95,10.09,10.18,10.44,10.36,,,,,,
Jun-80,9.47,,,,,,,12.63,,,7.07,7.3,7.54,,,,8.16,8.73,8.91,9.21,9.45,9.78,9.89,9.81,,,,,,
Jul-80,9.03,,,,,,,11.48,,,8.06,8.06,8,,,,8.65,9.03,9.27,9.53,9.84,10.25,10.32,10.24,,,,,,
Aug-80,9.61,,,,,,,11.12,,,9.13,9.41,9.39,,,,10.24,10.53,10.63,10.84,10.95,11.1,11.07,11,,,,,,
Sep-80,10.87,,,,,,,12.23,,,10.27,10.57,10.48,,,,11.52,11.57,11.57,11.62,11.57,11.51,11.47,11.34,,,,,,
Oct-80,12.81,,,,,,,13.79,,,11.62,11.63,11.3,,,,12.49,12.09,12.01,11.86,11.79,11.75,11.75,11.59,,,,,,
Nov-80,15.85,,,,,,,16.06,,,13.73,13.5,12.66,,,,14.15,13.51,13.31,12.83,12.71,12.68,12.44,12.37,,,,,,
Dec-80,18.9,,,,,,,20.35,,,15.49,14.64,13.23,,,,14.88,14.08,13.65,13.25,13,12.84,12.49,12.4,,,,,,
Jan-81,19.08,,,,,,,20.16,,,15.02,14.08,12.62,,,,14.08,13.26,13.01,12.77,12.66,12.57,12.29,12.14,,,,,,
Feb-81,15.93,,,,,,,19.43,,,14.79,14.05,12.99,,,,14.57,13.92,13.65,13.41,13.28,13.19,12.98,12.8,,,,,,
Mar-81,14.7,,,,,,,18.05,,,13.36,12.81,12.28,,,,13.71,13.57,13.51,13.41,13.24,13.12,12.94,12.69,,,,,,
Apr-81,15.72,,,,,,,17.15,,,13.69,13.45,12.79,,,,14.32,14.15,14.09,13.99,13.85,13.68,13.46,13.2,,,,,,
May-81,18.52,,,,,,,19.61,,,16.3,15.29,14.29,,,,16.2,15.46,15.08,14.63,14.3,14.1,13.82,13.6,,,,,,
Jun-81,19.1,,,,,,,20.03,,,14.73,14.09,13.22,,,,14.86,14.51,14.29,13.95,13.67,13.47,13.2,12.96,,,,,,
Jul-81,19.04,,,,,,,20.39,,,14.95,14.74,13.91,,,,15.72,15.35,15.15,14.79,14.49,14.28,13.92,13.59,,,,,,
Aug-81,17.82,,,,,,,20.5,,,15.51,15.52,14.7,,,,16.72,16.28,16,15.56,15.22,14.94,14.52,14.17,,,,,,
Sep-81,15.87,,,,,,,20.08,,,14.7,14.92,14.53,,15.61,16.36,16.52,16.46,16.22,15.93,15.65,15.32,15.07,14.67,,,,,,
Oct-81,15.08,,,,,,,18.45,,,13.54,13.82,13.62,,14.23,15.06,15.38,15.54,15.5,15.41,15.33,15.15,15.13,14.68,,,,,,
Nov-81,13.31,,,,,,,16.84,,,10.86,11.3,11.2,,11.35,12.12,12.41,12.88,13.11,13.38,13.42,13.39,13.56,13.35,,,,,,
Dec-81,12.37,,,,,,,15.75,,,10.85,11.52,11.57,,11.32,12.44,12.85,13.29,13.66,13.6,13.62,13.72,13.73,13.45,,,,,,
Jan-82,13.22,,,,,,,15.75,,,12.28,12.83,12.77,,12.92,13.9,14.32,14.57,14.64,14.65,14.67,14.59,14.57,14.22,,,,,,
Feb-82,14.78,,,,,,,16.56,,,13.48,13.61,13.11,,14.28,14.81,14.73,14.82,14.73,14.54,14.46,14.43,14.48,14.22,,,,,,
Mar-82,14.68,,,,,,,16.5,,,12.68,12.77,12.47,,13.31,13.83,13.95,14.19,14.13,13.98,13.93,13.86,13.75,13.53,,,,,,
Apr-82,14.94,,,,,,,16.5,,,12.7,12.8,12.5,,13.34,13.87,13.98,14.2,14.18,14,13.94,13.87,13.57,13.37,,,,,,
May-82,14.45,,,,,,,16.5,,,12.09,12.16,11.98,,12.71,13.13,13.34,13.78,13.77,13.75,13.74,13.62,13.46,13.24,,,,,,
Jun-82,14.15,,,,,,,16.5,,,12.47,12.7,12.57,,13.08,13.76,14.07,14.47,14.48,14.43,14.47,14.3,14.18,13.92,,,,,,
Jul-82,12.59,,,,,,,16.26,,,11.35,11.88,11.9,,11.86,12.8,13.24,13.8,14,14.07,14.07,13.95,13.76,13.55,,,,,,
Aug-82,10.12,,,,,,,14.39,,,8.68,9.88,10.37,,9,10.51,11.43,12.32,12.62,13,13.14,13.06,12.91,12.77,,,,,,
Sep-82,10.31,,,,,,,13.5,,,7.92,9.37,9.92,,8.19,9.83,10.85,11.78,12.03,12.25,12.36,12.34,12.16,12.07,,,,,,
Oct-82,9.71,,,,,,,12.52,,,7.71,8.29,8.63,,7.97,8.63,9.32,10.19,10.62,10.8,10.88,10.91,10.97,11.17,,,,,,
Nov-82,9.2,,,,,,,11.85,,,8.07,8.34,8.44,,8.35,8.8,9.16,9.8,9.98,10.38,10.53,10.55,10.57,10.54,,,,,,
Dec-82,8.95,,,,,,,11.5,,,7.94,8.16,8.23,,8.2,8.59,8.91,9.66,9.88,10.22,10.49,10.54,10.62,10.54,,,,,,
Jan-83,8.68,,,,,,,11.16,,,7.86,7.93,8.01,,8.12,8.33,8.62,9.33,9.64,10.03,10.36,10.46,10.78,10.63,,,,,,
Feb-83,8.51,,,,,,,10.98,,,8.11,8.23,8.28,,8.39,8.65,8.92,9.64,9.91,10.26,10.56,10.72,11.03,10.88,,,,,,
Mar-83,8.77,,,,,,,10.5,,,8.35,8.37,8.36,,8.66,8.86,9.04,9.66,9.84,10.08,10.31,10.51,10.8,10.63,,,,,,
Apr-83,8.8,,,,,,,10.5,,,8.21,8.3,8.29,,8.51,8.78,8.98,9.57,9.76,10.02,10.29,10.4,10.63,10.48,,,,,,
May-83,8.63,,,,,,,10.5,,,8.19,8.22,8.23,,8.5,8.7,8.9,9.49,9.66,10.03,10.3,10.38,10.67,10.53,,,,,,
Jun-83,8.98,,,,,,,10.5,,,8.79,8.89,8.87,,9.14,9.44,9.66,10.18,10.32,10.63,10.83,10.85,11.12,10.93,,,,,,
Jul-83,9.37,,,,,,,10.5,,,9.08,9.26,9.34,,9.45,9.85,10.2,10.69,10.9,11.21,11.35,11.38,11.59,11.4,,,,,,
Aug-83,9.56,,,,,,,10.89,,,9.34,9.51,9.6,,9.74,10.16,10.53,11.07,11.3,11.63,11.77,11.85,11.96,11.82,,,,,,
Sep-83,9.45,,,,,,,11,,,9,9.15,9.27,,9.36,9.73,10.16,10.79,11.07,11.43,11.61,11.65,11.82,11.63,,,,,,
Oct-83,9.48,,,,,,,11,,,8.64,8.83,8.98,,8.99,9.39,9.81,10.57,10.87,11.28,11.47,11.54,11.77,11.58,,,,,,
Nov-83,9.34,,,,,,,11,,,8.76,8.93,9.08,,9.11,9.48,9.94,10.66,10.96,11.41,11.61,11.69,11.92,11.75,,,,,,
Dec-83,9.47,,,,,,,11,,,9,9.17,9.24,,9.36,9.76,10.11,10.84,11.13,11.54,11.78,11.83,12.02,11.88,,,,,,
Jan-84,9.56,,,,,,,11,,,8.9,9.01,9.07,,9.26,9.56,9.9,10.64,10.93,11.37,11.58,11.67,11.82,11.75,,,,,,
Feb-84,9.59,,,,,,,11,,,9.09,9.18,9.2,,9.46,9.77,10.04,10.79,11.05,11.54,11.75,11.84,12,11.95,,,,,,
Mar-84,9.91,,,,,,,11.21,,,9.52,9.66,9.67,,9.89,10.27,10.59,11.31,11.59,12.02,12.25,12.32,12.45,12.38,,,,,,
Apr-84,10.29,,,,,,,11.93,,,9.69,9.84,9.95,,10.07,10.47,10.9,11.69,11.98,12.37,12.56,12.63,12.65,12.65,,,,,,
May-84,10.32,,,,,,,12.39,,,9.83,10.31,10.57,,10.22,11.02,11.66,12.47,12.75,13.17,13.34,13.41,13.43,13.43,,,,,,
Jun-84,11.06,,,,,,,12.6,,,9.87,10.51,10.93,,10.26,11.24,12.08,12.91,13.18,13.48,13.56,13.56,13.54,13.44,,,,,,
Jul-84,11.23,,,,,,,13,,,10.12,10.52,10.89,,10.53,11.27,12.03,12.88,13.08,13.27,13.35,13.36,13.36,13.21,,,,,,
Aug-84,11.64,,,,,,,13,,,10.47,10.61,10.71,,10.9,11.37,11.82,12.43,12.5,12.68,12.75,12.72,12.71,12.54,,,,,,
Sep-84,11.3,,,,,,,12.97,,,10.37,10.47,10.51,,10.8,11.19,11.58,12.2,12.34,12.53,12.6,12.52,12.42,12.29,,,,,,
Oct-84,9.99,,,,,,,12.58,,,9.74,9.87,9.93,,10.12,10.52,10.9,11.6,11.85,12.06,12.16,12.16,12.04,11.98,,,,,,
Nov-84,9.43,,,,,,,11.77,,,8.61,8.81,9.01,,8.92,9.34,9.82,10.65,10.9,11.33,11.49,11.57,11.66,11.56,,,,,,
Dec-84,8.38,,,,,,,11.06,,,8.06,8.28,8.6,,8.34,8.76,9.33,10.18,10.56,11.07,11.45,11.5,11.64,11.52,,,,,,
Jan-85,8.35,,,,,,,10.61,,,7.76,8,8.33,,8.02,8.45,9.02,9.93,10.43,10.93,11.27,11.38,11.58,11.45,,,,,,
Feb-85,8.5,,,,,,,10.5,,,8.27,8.39,8.56,,8.56,8.87,9.29,10.17,10.55,11.13,11.44,11.51,11.7,11.47,,,,,,
Mar-85,8.58,,,,,,,10.5,,,8.52,8.9,9.06,,8.83,9.45,9.86,10.71,11.05,11.52,11.82,11.86,12.06,11.81,,,,,,
Apr-85,8.27,,,,,,,10.5,,,7.95,8.23,8.44,,8.22,8.71,9.14,10.09,10.49,11.01,11.34,11.43,11.69,11.47,,,,,,
May-85,7.97,,,,,,,10.31,,,7.48,7.65,7.85,,7.73,8.07,8.46,9.39,9.75,10.34,10.72,10.85,11.19,11.05,,,,,,
Jun-85,7.53,,,,,,,9.78,,,6.95,7.09,7.27,,7.18,7.46,7.8,8.69,9.05,9.6,10.08,10.16,10.57,10.45,,,,,,
Jul-85,7.88,,,,,,,9.5,,,7.08,7.2,7.31,,7.32,7.57,7.86,8.77,9.18,9.7,10.16,10.31,10.68,10.5,,,,,,
Aug-85,7.9,,,,,,,9.5,,,7.14,7.32,7.48,,7.37,7.71,8.05,8.94,9.31,9.81,10.2,10.33,10.73,10.56,,,,,,
Sep-85,7.92,,,,,,,9.5,,,7.1,7.27,7.5,,7.33,7.64,8.07,8.98,9.37,9.81,10.24,10.37,10.8,10.61,,,,,,
Oct-85,7.99,,,,,,,9.5,,,7.16,7.33,7.45,,7.4,7.71,8.01,8.86,9.25,9.69,10.11,10.24,10.67,10.5,,,,,,
Nov-85,8.05,,,,,,,9.5,,,7.24,7.3,7.33,,7.48,7.68,7.88,8.58,8.88,9.28,9.62,9.78,10.24,10.06,,,,,,
Dec-85,8.27,,,,,,,9.5,,,7.1,7.14,7.16,,7.33,7.5,7.67,8.15,8.4,8.73,9.11,9.26,9.75,9.54,,,,,,
